uniprotswissprot	ensembl_gene_id	tpm	orf_length	ribo_reads	protein_synthesis_rate	rsquared	real_density	real_tpm	real_protein_synthesis_rate	real_protein_synthesis_per_mrna
P25560	YCL001W	0.000159299222293932	189	6.28502177311114e-05	894.811652173913	0.922870608760528	0.0207760141063873	6.37196889175728	0.0865166524401392	0.0135776953575615
P25567	YCL037C	0.000271641499195325	435	0.000328286851565164	13285.6847391304	0.95513900349612	0.0317898213593849	10.865659967813	1.28455297403884	0.11822134852775
P25586	YCL059C	0.000186378631151366	317	9.53467588798433e-05	853.358452173913	0.939044615104499	0.0141652143861769	7.45514524605464	0.0825086669739033	0.011067345336775
P25631	YCR051W	0.000193080888702568	223	6.69109460843489e-05	4070.89160869565	0.891779303958431	0.0133912850614547	7.72323554810272	0.393602288901071	0.0509633930558757
P25632	YCR052W	9.56496063480425e-05	484	5.61751946069242e-05	556.126408695652	0.921575130804108	0.00926716929310785	3.8259842539217	0.0537701929752622	0.0140539504103152
P25644	YCR077C	0.00013160706380636	797	0.000121028990707575	1010.0812173913	0.899172552623187	0.00859827694167015	5.2642825522544	0.0976617206638377	0.0185517626940474
P25651	YCR086W	2.71193406641248e-05	191	1.2385757193516e-05	530.855343478261	0.871818688492656	0.0254288957114454	1.08477362656499	0.051326809542678	0.0473156871495924
P25694	YDL126C	0.000857361248803911	836	0.00117112905712566	57096.787826087	0.914738508640688	0.0144289623941638	34.2944499521564	5.52051701136973	0.160974064872634
P26321	YPL131W	0.00503965282636475	298	0.00330365430194526	59027.3939130435	0.846390570098616	0.0224600512880934	201.58611305459	5.70718151827265	0.0283113823258606
P26754	YNL312W	0.000122287565218693	274	6.40609362111004e-05	845.884352173913	0.913857946210112	0.0182289120704597	4.89150260874772	0.0817860186820177	0.016720019434469
P26755	YJL173C	0.000165816578359458	123	4.17001444612147e-05	8750.13391304348	0.872147571367506	0.0201432508531841	6.63266313437832	0.846024180306856	0.127554221157676
P26783	YJR123W	0.00692596911316629	226	0.00332685081087602	176596.095652174	0.934160626357653	0.0213397161760833	277.038764526652	17.0745463502919	0.0616323364691054
P26784	YIL133C	0.00224349830520347	200	0.0011770112203603	26344.7926086957	0.81036447067593	0.0291857229598044	89.7399322081388	2.54719891073913	0.0283842303873294
P26785	YNL069C	0.00479261096762994	199	0.00212442521675879	42594.6169565217	0.856982978994709	0.0228825097817108	191.704438705198	4.11834564524872	0.0214827871126234
P26786	YOR096W	0.00401027250070746	191	0.00169525230140976	72832.3013043478	0.900413202440201	0.0226648703780275	160.410900028298	7.04193657185308	0.0438993645108331
P27466	YFR014C	4.27304040749472e-05	447	2.39786544974817e-05	1070.67217391304	0.843970943859055	0.00974804506836263	1.70921616299789	0.103520078356958	0.0605658199343193
P27472	YLR258W	8.75832743243571e-05	706	6.72645187377971e-05	1738.98834782609	0.812147261744424	0.00787641895713957	3.50333097297428	0.168137562939425	0.047993627846323
P27476	YGR159C	0.000298774266205229	415	0.000348922637339136	29747.4013043478	0.966727414797665	0.0324023370684457	11.9509706482092	2.87618693095136	0.240665550574535
P27614	YJL172W	0.000222744610543608	577	0.000204943567125929	7054.01426086956	0.964704214102607	0.0139150954147971	8.90978442174432	0.682031462858983	0.0765485931617476
P27637	YAR014C	7.29548460119414e-05	710	4.74108785305435e-05	383.016269565217	0.921528520667011	0.00609158815793714	2.91819384047766	0.0370326932962783	0.0126902787548262
P27692	YML010W	0.000182406399381772	1064	0.000257679464103858	270.507586956522	0.960690746173463	0.0105950855998937	7.29625597527088	0.026154566523894	0.00358465583068075
P27809	YDR483W	0.000329948789670118	443	0.00014411835641002	2733.32565217391	0.832764941342115	0.00680457280068451	13.1979515868047	0.264277051914033	0.0200240961770353
P27810	YOR099W	0.000292102917316689	394	0.000147118366802914	549.760765217391	0.992092255200119	0.0100139556725479	11.6841166926676	0.0531547180168969	0.00454931420278047
P28000	YNL113W	0.000114326748416003	143	6.83359510209732e-05	15799.6113043478	0.966071106510578	0.0583807843582928	4.57306993664012	1.52761698686718	0.334046277015727
P28007	YHR089C	0.000225515912801173	206	0.000198418544521386	6961.15791304348	0.897293653797765	0.060286070259336	9.02063651204692	0.673053461340773	0.0746126351995139
P28239	YMR267W	5.77730246603808e-05	311	2.16429321201577e-05	423.299665217391	0.960084443094139	0.00916657099439248	2.31092098641523	0.0409275738918546	0.0177105033588113
P28241	YOR136W	0.000347798672562841	370	0.000286897422466071	17452.0069565217	0.808602126107147	0.0229123867260053	13.9119469025136	1.68738216201371	0.121290152545711
P28272	YKL216W	0.000472245113832655	315	0.000316983240977656	29341.2747826087	0.966254020311233	0.0214213221149762	18.8898045533062	2.83691977674895	0.150182590229734
P28274	YBL039C	0.00031620186841264	580	0.000298597462998354	9540.75782608696	0.825724961989158	0.0143529791420681	12.6480747365056	0.9224672330202	0.0729334109924036
P28495	YKL007W	0.000134790180178197	269	6.85502374776084e-05	5718.32834782609	0.963210815988899	0.0179277465582967	5.39160720712788	0.552888001632002	0.102546046177301
P28496	YKL008C	0.000143711470231757	419	8.57788685910805e-05	334.063482608696	0.80421413739092	0.0117653597908884	5.74845880927028	0.0322995952808421	0.00561882695040869
P28707	YKL117W	0.000394601247316029	217	0.000390847782579818	9038.34565217391	0.919122182905826	0.0665503862223093	15.7840498926412	0.873890508156897	0.0553654172472125
P28777	YGL148W	0.000499774560163369	377	0.000294826021361574	6160.85613043478	0.87504417531414	0.0135295229202536	19.9909824065348	0.595674684471958	0.0297971691614936
P29029	YLR286C	0.000920321980904748	563	0.000926328209065581	5206.44626086957	0.953610017524895	0.0164965250875376	36.8128792361899	0.503395659305035	0.0136744441008069
P29311	YER177W	0.00139641836317073	268	0.000808642087081516	334515.673913044	0.831726291752475	0.0218698489614328	55.8567345268292	32.3433163005893	0.57904058614551
P29453	YLL045C	0.00288088254642048	257	0.00259087326123951	95918.0260869565	0.88559201763112	0.0448149436441271	115.235301856819	9.27402599815111	0.0804790359266309
P29509	YDR353W	0.000565022458268461	320	0.000448962269619291	33723.8047826087	0.894420816988755	0.0268972813305313	22.6008983307384	3.26065344617237	0.14427096651011
P29547	YPL048W	0.000512843192616095	416	0.000434465790827918	4256.86130434783	0.877771242323617	0.0200244170824855	20.5137277046438	0.411583140495984	0.0200637907659665
P30656	YPR103W	0.000264722548338252	288	0.00015238981363614	2400.5617826087	0.849770997265307	0.0194759545546973	10.5889019335301	0.232103112316951	0.0219194694382794
P30822	YGR218W	0.000226615990424593	1085	0.00027168308404497	1627.9812173913	0.890277279769478	0.00806159932503576	9.06463961698372	0.157404616739102	0.0173646855683248
P31109	YAL030W	0.000128946144672589	118	2.55215169852553e-05	14305.2117391304	0.89537256019862	0.0150027786036694	5.15784578690356	1.38312797906704	0.268160010246716
P31373	YAL012W	0.000588054152367615	395	0.000701423858504081	42747.1195652174	0.897113780900643	0.0359876697481903	23.5221660947046	4.13309066467341	0.175710461699523
P31382	YAL023C	0.000358453676583261	760	0.000280318828247369	2858.62452173913	0.885919545114392	0.00725078237824258	14.3381470633304	0.276391823467332	0.019276676564031
P31383	YAL016W	0.00014787049689655	636	0.000160339841177307	1954.21426086956	0.905335254003002	0.0153715363734261	5.914819875862	0.188947110367261	0.0319446938931043
P31787	YGR037C	0.000976729634054049	88	0.000309922502231526	52114.1013043478	0.948945446562369	0.0468576714466015	39.069185362162	5.03875600951848	0.128970081224126
P32074	YNL287W	0.000283788797532629	936	0.000279354539192511	3301.044	0.939414077661458	0.00749014815310654	11.3515519013052	0.319168034685024	0.0281166872565087
P32178	YPR060C	8.94371057262151e-05	257	4.51822993815371e-05	6822.04865217391	0.941072363501451	0.0189977706611478	3.5774842290486	0.659603404510804	0.184376327687186
P32263	YER023W	0.000489553707537448	287	0.000256575888852186	21077.6665217391	0.911232421381135	0.017025818024219	19.5821483014979	2.03793630120949	0.104071129981872
P32264	YDR300C	0.000135833760494262	429	7.6243121270813e-05	741.687343478261	0.835424048117601	0.010366606221575	5.43335041977048	0.0717115227087893	0.0131983982567829
P32319	YBL017C	0.000130519336257202	1580	0.000182314917305249	1088.96541304348	0.964050209263683	0.00578491939447057	5.22077345028808	0.105288796732504	0.0201672793763335
P32324	YOR133W	0.00353441834921664	843	0.00741348639672073	286005.943478261	0.927515420962344	0.0269787660167391	141.376733968666	27.6530560901922	0.195598351397205
P32324	YDR385W	0.00363407408471094	843	0.00747153659782321	286005.943478261	0.927515420962344	0.0261874393573577	145.362963388438	27.6530560901922	0.190234537364913
P32329	YLR120C	8.00823424808712e-05	570	5.68716255909887e-05	4452.67586956522	0.922611494806339	0.00963856556935876	3.20329369923485	0.430515862975035	0.134397874000086
P32337	YMR308C	0.000240575297829515	1090	0.000198932832017311	694.499413043478	0.987520399961744	0.00460677853773523	9.6230119131806	0.0671490633723723	0.00697796739505212
P32353	YLR056W	0.000678874990830894	366	0.000349072637858781	4340.46934782609	0.968880513718534	0.0115247669565929	27.1549996332358	0.419666951230047	0.0154545003460948
P32366	YLR447C	0.000563265178511994	346	0.000248090145169431	3976.2802173913	0.972410772611586	0.00995189724119839	22.5306071404798	0.384454597497555	0.0170636590084083
P32368	YKL212W	0.000256551298683519	624	0.000230336512237203	513.482530434783	0.894281427997474	0.0119411816424623	10.2620519473408	0.0496470844023777	0.00483792955416124
P32377	YNR043W	0.000248307193538282	397	0.000188057794343073	9310.04043478261	0.815248065185731	0.0181697403982965	9.93228774153128	0.90015986106446	0.0906296600027499
P32379	YGR253C	0.000361568479522544	261	0.000154575535493819	20790.1013043478	0.968057543430961	0.0144822113486282	14.4627391809018	2.01013248360556	0.138986982926441
P32386	YLL048C	0.000164790379834284	1662	0.000158614835201393	194.188524782609	0.904214060888808	0.00308263821513559	6.59161519337136	0.0187755055107564	0.00284839223163958
P32389	YNL103W	4.90656570225185e-05	673	2.97215315353057e-05	150.711995652174	0.944621982055699	0.00594137358509369	1.96262628090074	0.0145718904248966	0.00742468933933201
P32419	YDL078C	0.00017457336471662	344	0.000118982555046709	8128.15495652174	0.945052959001431	0.0192223228787589	6.9829345886648	0.785886902170458	0.112543930090104
P32447	YJL115W	2.71707947702956e-05	280	3.42322614474772e-05	8108.66826086956	0.805115645389473	0.0651483262924428	1.08683179081182	0.784002792066561	0.721365347144418
P32449	YBR249C	0.000526618214174978	371	0.000360536963288766	75354.9921739131	0.878981246574849	0.0172931226772936	21.0647285669991	7.28584797895853	0.345879034509509
P32452	YNL316C	2.46426769971306e-05	335	1.41107631694296e-05	73.5421260869565	0.862543199498356	0.0154303758533847	0.985707079885224	0.00711056739920223	0.00721367183446647
P32454	YKL157W	0.00016611485432113	953	0.000241629408501879	6382.87395652174	0.828880353021336	0.0130379215786434	6.6445941728452	0.617140921582768	0.0928786477441871
P32457	YLR314C	0.000178645728673075	521	0.000184639925359741	5011.38152173913	0.803338923299443	0.019258476050478	7.145829146923	0.484535435259367	0.0678067478660623
P32462	YNL280C	0.000163712170108232	439	7.46466871688805e-05	595.249365217391	0.965624137388838	0.00735234060166072	6.54848680432928	0.0575528741949343	0.0087887287421707
P32463	YKL192C	0.000262072914096468	126	0.000118307552708308	20086.5186956522	0.927357511053199	0.046414038637803	10.4829165638587	1.94210519331318	0.185263822475593
P32465	YHR094C	0.000181712346587646	571	0.000228472220064477	4334.5537826087	0.920451369314231	0.022493564100388	7.26849386350584	0.419094992987599	0.0576591245528623
P32466	YDR345C	0.000440293894876756	568	0.000428412198427973	6934.78869565217	0.839557006543475	0.0154808454275091	17.6117557950702	0.670503900871125	0.038071383039436
P32471	YAL003W	0.0051938695942034	207	0.00236608676822916	86238.7526086956	0.918865523598627	0.0224747987985489	207.754783768136	8.33816610254372	0.0401346527445043
P32472	YDR519W	0.000165439194690223	136	5.03144600179508e-05	3264.65252173913	0.982366190425952	0.023016133377396	6.61756778760892	0.315649451898546	0.0476987107694741
P32473	YBR221C	0.000658500727333432	367	0.000386551339124282	28324.4686956522	0.907113871368964	0.013978825229786	26.3400290933373	2.73860784863479	0.103971329679644
P32474	YDR518W	7.18721425781252e-05	518	6.17894997707671e-05	1367.89573478261	0.964983036032273	0.0147685799361726	2.87488570312501	0.13225773219763	0.0460045183896755
P32476	YGR175C	0.000484954311213307	497	0.000450922990697504	5649.07960869565	0.977252782255809	0.017650217775858	19.3981724485323	0.546192548928955	0.0281569075838524
P32478	YJL159W	0.00136884503532867	414	0.00289232073411111	7840.00652173913	0.904884641895109	0.0785825509724792	54.7538014131468	0.758026695027769	0.013844275200329
P32486	YPR159W	0.000163440104051024	721	0.000136982617404067	5700.25408695652	0.922229342877289	0.00869365844113391	6.53760416204096	0.551140455607131	0.0843031241945171
P32495	YDL208W	0.00035260540821297	157	0.000144514786354796	3575.03452173913	0.896769970496023	0.0289763513220846	14.1042163285188	0.34565935571734	0.0245075194300881
P32496	YFR052W	0.000192476438620369	275	9.73717658950461e-05	11904.4334782609	0.916722727422973	0.017212888170646	7.69905754481476	1.15100393611692	0.149499328900601
P32497	YMR309C	0.000343846262048209	813	0.000378108452732854	5140.73069565217	0.983775125774813	0.0108918966980238	13.7538504819284	0.497041818581115	0.0361383758849345
P32499	YLR335W	0.00013919349520829	721	0.00015336481701383	8524.96126086956	0.882569608230934	0.013061311994625	5.5677398083316	0.824252912532429	0.148040846179452
P32501	YDR211W	0.000174808968770724	713	0.000110486097041122	2865.6862173913	0.963646971288459	0.00580804048019313	6.99235875082896	0.277074597620856	0.039625340674634
P32505	YGL122C	0.00010339893099221	526	0.00011211467411155	6737.33382608696	0.978462484660069	0.0203901975509817	4.1359572396884	0.651412582288848	0.157499834872066
P32521	YIR006C	0.000159245441327593	1481	0.000246247281642369	5987.52986956522	0.907576412880462	0.00741011389231699	6.36981765310372	0.578916288630811	0.0908842796070829
P32527	YGR285C	0.000832839872643377	434	0.000797809906698605	29845.0295652174	0.94375558670431	0.0225735015513415	33.3135949057351	2.88562631441655	0.0866200817588671
P32529	YJR063W	0.000131036457048234	126	3.08893927239677e-05	1381.43514827391	0.815737821693449	0.0176503095522677	5.24145828192936	0.133566817443027	0.0254827588542518
P32558	YGL207W	0.000213116527122963	1036	0.000293626017204417	1488.42195652174	0.979314416747549	0.010621239523246	8.52466108491852	0.143911050760027	0.0168817328133582
P32561	YNL330C	8.16802203801611e-05	434	4.20322884689993e-05	410.987175217391	0.898347964371425	0.00895379797161301	3.26720881520644	0.0397371161956291	0.0121624048058031
P32565	YIL075C	0.000295846456843945	946	0.000312965369915746	2544.40195652174	0.865871983885398	0.0082064246055551	11.8338582737578	0.246010586926976	0.0207887048531346
P32566	YGR229C	0.000108445540307647	506	9.01288836607755e-05	7408.07273913043	0.935184965389497	0.0145414866299332	4.33782161230588	0.716264314244815	0.165120739915366
P32582	YGR155W	0.000839613519078744	508	0.000744977580815191	125576.095652174	0.828670406257436	0.0159344868850814	33.5845407631498	12.1415757114182	0.361522755277346
P32583	YKR092C	0.000209196228436883	407	0.000194518531010625	1352.35775652174	0.878084938898437	0.0237611471231728	8.36784913747532	0.130755411724319	0.0156259284286964
P32588	YNL016W	0.000457795676062268	454	0.000458701589073362	13111.8560869565	0.963115227930008	0.0225699840348553	18.3118270424907	1.26774600349064	0.0692309948400545
P32589	YPL106C	0.00173997044932839	694	0.00226753642682262	116833.073913043	0.907181814671419	0.0177477194446529	69.5988179731356	11.2962391858564	0.162305043603134
P32591	YJL176C	5.64384341424099e-05	826	5.59930511187842e-05	645.228347826087	0.969503828796384	0.00912734802554323	2.2575373656964	0.0623851919873583	0.0276341791437476
P32597	YIL126W	0.000123424780499109	1360	0.000117418263913271	453.716593913043	0.979061555048822	0.00408286849943176	4.93699121996436	0.0438684954163619	0.0088856741812635
P32598	YER133W	0.000329942952740507	313	0.000184832783170713	3028.00247826087	0.891652518642515	0.0165236286314219	13.1977181096203	0.292768469613826	0.0221832643478282
P32599	YDR129C	0.000311905367847224	643	0.000375879873583848	23927.1756521739	0.928706432856618	0.0176968519799363	12.476214713889	2.31344678485585	0.185428580535765
P32602	YBL050W	0.000149714610933849	293	9.64931914228417e-05	12139.9143478261	0.944603663013351	0.0224590625435384	5.98858443735396	1.17377187448582	0.196001557089917
P32614	YEL047C	0.000171491324267322	471	0.000117139691519646	18612.6439130435	0.830928417004961	0.0120826417588165	6.85965297069288	1.79960066512845	0.262345729852085
P32621	YEL042W	0.00018276489180954	519	0.000135193325491163	8838.86052173913	0.940264665235591	0.0117742425915372	7.3105956723816	0.854602889745948	0.116899214242489
P32623	YEL040W	0.00039464109443599	468	0.000261440191417806	7399.06369565217	0.961615957729922	0.0116549923812567	15.7856437774396	0.715393256875889	0.0453192322696594
P32656	YER163C	7.85027802513152e-05	233	1.68000582002016e-05	2181.53469565217	0.90824708169791	0.0061230680230867	3.14011121005261	0.210926040794517	0.0671715193141146
P32769	YKR084C	8.75465602597342e-05	612	7.98109907737895e-05	276.684608695652	0.88303314808462	0.012573901641833	3.50186241038937	0.0267518042125419	0.00763930762475827
P32771	YDL168W	0.000127989097581996	387	0.000121811136274294	1190.73939130435	0.90554269453259	0.0265137816051206	5.11956390327984	0.115129017166887	0.0224880515883648
P32773	YOR194C	5.30161849176499e-05	287	3.63215543996706e-05	2213.59939130435	0.946207186393365	0.025364847461	2.120647396706	0.214026279959484	0.10092497238906
P32787	YJR144W	0.000114507021616659	270	4.19465738863452e-05	495.996333913043	0.963216559957744	0.0109419864743262	4.58028086466636	0.0479563965539395	0.0104701868664626
P32795	YPR024W	0.000150399267900203	748	9.20146044791655e-05	1017.35920434783	0.930256849147116	0.00515262631875516	6.01597071600812	0.0983654073742781	0.0163507124648286
P32798	YOR316C	6.25401272275662e-05	440	4.59108733340969e-05	185.021011304348	0.955901190605489	0.014884397313171	2.50160508910265	0.0178891261532546	0.00715105922640718
P32832	YMR091C	9.50420929696851e-05	436	7.17645343271368e-05	691.4138	0.977567350750585	0.0157341422135026	3.8016837187874	0.0668507247101535	0.0175845045656445
P32860	YKL040C	0.000101404042407892	257	4.96608863252133e-05	4926.64926086957	0.871197197826713	0.018139542302162	4.05616169631568	0.476342927320619	0.117436868395383
P32892	YLL008W	0.000107912376392663	753	0.0001299433073036	657.535697	0.842878388488018	0.0139741715401505	4.31649505570652	0.0635751526325421	0.0147284201214349
P32897	YNR017W	0.000167675508610125	223	6.56895132815281e-05	4871.04321739131	0.938792783202803	0.0160727524323052	6.707020344405	0.470966545905053	0.0702199369796058
P32898	YDR430C	6.83445050486868e-05	990	6.02037799916664e-05	637.953047826087	0.988268154592149	0.00584058111666718	2.73378020194747	0.0616817650706786	0.0225628106556402
P32905	YGR214W	0.0026941838951947	253	0.00180856697967847	31913.9230434783	0.929979973994848	0.0296861783793019	107.767355807788	3.08566141404842	0.0286326169081475
P32909	YBR172C	5.87620025296082e-05	741	5.78037716773519e-05	208.166817391304	0.902630596130702	0.0105930263589559	2.35048010118433	0.020127024660507	0.00856294194975983
P32910	YNR003C	6.31185597768408e-05	318	3.82822754778829e-05	727.200956521739	0.880176999579898	0.018163641025246	2.52474239107363	0.0703108774418374	0.0278487332768783
P32911	YNL244C	0.000836073411592699	109	0.00020507213899991	32040.1347826087	0.96929284538632	0.023231664360784	33.442936463708	3.09786444821956	0.0926313528592605
P32939	YML001W	0.000237768657075701	209	0.000101325351019966	15952.0573913043	0.894670691677844	0.0200614722063162	9.51074628302804	1.54235654137458	0.16216987557821
P33297	YOR117W	0.000251919582130459	435	0.000172522026237019	7869.55956521739	0.828065636226482	0.0136526061204071	10.0767832852184	0.760884090083975	0.0755086289490929
P33298	YDR394W	0.000207901116756495	429	0.000140357629096072	5867.14056521739	0.836336535188018	0.0136445877589176	8.3160446702598	0.567276208199956	0.0682146658288974
P33299	YKL145W	0.000279119512015639	468	0.000237450822597493	2786.89486956522	0.998084774250685	0.0169097743874177	11.1647804806256	0.269456498729768	0.0241345093347209
P33302	YOR153W	0.00165487054987876	1512	0.00217967897960218	10302.5802608696	0.95821520981246	0.00565917893296068	66.1948219951504	0.996125557262027	0.0150483909048808
P33307	YGL238W	0.000167932319349873	961	0.000118318267031139	393.384708695652	0.833708925846959	0.00437846523776107	6.71729277399492	0.0380351865499314	0.00566227910999792
P33313	YBR155W	6.20635947128789e-05	386	4.75394504045246e-05	1586.11455652174	0.973894601486415	0.0192673647014713	2.48254378851516	0.153356654982591	0.0617739979822534
P33322	YLR175W	0.00051470190269104	484	0.000402001392647682	5222.08334782609	0.961378066777062	0.0141640431370453	20.5880761076416	0.504907562300606	0.0245242712170275
P33330	YOR184W	0.000321284575169066	396	0.000230250797654549	67032.4704347826	0.9006389743363	0.0167988051418363	12.8513830067626	6.48116833606323	0.504316798639704
P33331	YER009W	0.000773372030814087	126	0.000219986476381722	16587.0673913044	0.950017527033438	0.0233434727257918	30.9348812325635	1.60375375198594	0.0518428934615645
P33338	YNL243W	0.000168216351435622	969	0.000173304171803738	3233.8152173913	0.9496190201249	0.00761259289707173	6.72865405742488	0.31266788551419	0.0464681172260847
P33399	YDL051W	0.000277991665272404	276	0.000142800494701714	6930.01260869565	0.977257297011601	0.0175142881431607	11.1196666108962	0.670042115361027	0.0602573924927257
P33401	YKL127W	0.000182279311787607	571	0.00016960773042678	305.531295652174	0.995988799667274	0.0143716040311624	7.29117247150428	0.0295409037771303	0.00405159854503285
P33417	YKL032C	6.09037241346553e-05	598	7.7496697042129e-05	827.017013043478	0.948696642109153	0.0213758547018803	2.43614896538621	0.0799617923009101	0.0328230307083186
P33448	YOR045W	0.000172311697788285	62	4.24608613822698e-05	2951.10752173913	0.977880647242824	0.0541634346396585	6.8924679115314	0.285333727105022	0.0413979043163401
P33748	YMR037C	3.92617369428626e-05	705	3.59144101320637e-05	256.811043478261	0.88989704845165	0.0102386217406657	1.5704694777145	0.0248302888517592	0.015810742713634
P33750	YLL011W	8.95232265379952e-05	490	4.70358772314318e-05	224.405404347826	0.885628788883771	0.00770920087897112	3.58092906151981	0.0216970848853859	0.0060590658213646
P33754	YBR171W	0.000136845404845769	207	5.33680420250027e-05	1761.39939130435	0.890187053070873	0.0178347573118718	5.47381619383076	0.170304419455786	0.0311125572041909
P33775	YDL095W	0.000311666245999593	818	0.000301897474430536	3251.09278260869	0.919920942318107	0.0089366338666958	12.4666498399837	0.314338401428118	0.0252143443076387
P33892	YGL195W	0.000386292395627833	2673	0.000770456240509119	4263.85513043478	0.937319391829529	0.00449457856287667	15.4516958251133	0.41225935254499	0.0266805247275806
P34078	YKL143W	8.26785556198099e-05	464	6.64823731710785e-05	1881.57125217391	0.952460020671293	0.015749690686352	3.3071422247924	0.18192347592949	0.0550092688985911
P34167	YPR163C	0.00061710075195713	437	0.00065165582895055	14211.7343478261	0.92976569072851	0.025830278426488	24.6840300782852	1.37408993071928	0.0556671631966647
P34216	YBL047C	0.000178500501037358	1382	0.000303376050981319	15355.4295652174	0.973289797408972	0.00945375686176877	7.14002004149432	1.48467038793629	0.207936445459271
P34217	YBL051C	9.36369723407191e-05	669	8.46860076622408e-05	3722.48404347826	0.905508952552301	0.0108835642156678	3.74547889362876	0.359915807333473	0.0960934015529247
P34227	YBL064C	0.000118621238172088	262	5.61109086699336e-05	10919.0191304348	0.904231018308806	0.016739477987453	4.74484952688352	1.05572718102184	0.222499612483023
P34248	YKL100C	8.47882957370926e-05	588	5.00894592384838e-05	4147.5997826087	0.800469417343203	0.00699760927263884	3.3915318294837	0.401018971960159	0.118241252661694
P34730	YDR099W	0.000545272573414753	274	0.000433480073127396	76182.3769565217	0.955636708838063	0.0339092999274743	21.8109029365901	7.36584532979466	0.33771391084583
P34760	YML028W	0.00313137614034853	197	0.00175187749757562	405092.365217391	0.808754087751324	0.0328454869682729	125.255045613941	39.1671647128431	0.312699297029227
P34909	YER068W	5.42314748708027e-05	588	5.83930594330988e-05	1342.41004347826	0.842160013239181	0.0170959024431052	2.16925899483211	0.129793597213001	0.0598331492561341
P35127	YJR099W	3.68814450962267e-05	237	1.83750636564705e-05	451.680508695652	0.92676715621993	0.0209936457446106	1.47525780384907	0.0436716324489837	0.0296027123768069
P35176	YDR304C	0.000381035736112147	226	0.000189300655791558	10577.5213043478	0.940207241564248	0.0224369956241113	15.2414294444859	1.02270878138784	0.0671005816818478
P35184	YIR012W	0.000146131343031732	432	0.000118864697495559	912.370956521739	0.818067774202757	0.0178191848997867	5.84525372126928	0.0882144088648133	0.0150916304186806
P35189	YPL129W	0.000118263155352776	245	6.58287994783411e-05	10429.2052173913	0.959900767744577	0.0235655538526123	4.73052621411104	1.00836854418226	0.213162024379935
P35197	YDL226C	0.000193050044453164	353	0.00013194688567314	3865.24186956522	0.934067139220717	0.0185753260637768	7.72200177812656	0.373718632981384	0.0483966002235306
P35207	YLR398C	6.9749265020879e-05	1288	8.68931581655836e-05	174.663086956522	0.814426669157537	0.00661289782064752	2.78997060083516	0.0168876495423668	0.00605298476525579
P35691	YKL056C	0.00474140003775264	168	0.00144739787134263	280117.534782609	0.952920326886873	0.0169001834026687	189.656001510106	27.0837235303071	0.142804463421444
P35719	YKL142W	0.00023544518485672	220	0.000119882558164577	17175.587826087	0.874693737161964	0.0242240347923338	9.4178073942688	1.66065602609726	0.17633149167054
P35732	YKL054C	0.000274453736711787	739	0.000641305793095069	22173.7995652174	0.953983208062729	0.0385384062562013	10.9781494684715	2.14391811461164	0.195289572324446
P35844	YPL145C	0.000235918781492926	435	0.000166961292687335	8259.48217391304	0.837489578571966	0.014336775607125	9.43675125971704	0.798584536578068	0.0846249429066772
P36008	YKL081W	0.0023010419920145	413	0.00157535902892235	51018.192173913	0.864779580110252	0.01474232093597	92.04167968058	4.93279584559632	0.0535930663446715
P36010	YKL067W	0.000338452453231535	154	0.000140689773103857	8513.00608695652	0.848762546540301	0.0304544932445747	13.5380981292614	0.823097002655995	0.0607985696954688
P36013	YKL029C	0.000183612103115875	670	0.00018621493081601	3011.108	0.827560029397671	0.012877641849528	7.344484124635	0.291134993227704	0.0396399513277146
P36015	YKL196C	0.000297161693200692	201	0.000118178980834326	12134.9717391304	0.84952395236383	0.0191831403373329	11.8864677280277	1.17329398848866	0.0987083812731087
P36016	YKL073W	9.92867272592361e-05	882	9.66217632968229e-05	3702.70773913043	0.950147598801074	0.00804429495599443	3.97146909036944	0.358003695834193	0.0901438957947145
P36018	YKR014C	0.000132938863683728	235	9.41574690455178e-05	6906.0022173913	0.962499855670859	0.0358853248923059	5.31755454734912	0.667720622704574	0.125569115795426
P36037	YKL213C	6.12658952564492e-05	716	5.28858974975735e-05	127.876517391304	0.834219239082375	0.00917843448587419	2.45063581025797	0.0123639965835499	0.00504521991060285
P36041	YKL204W	5.24218890059146e-05	633	7.19466778152767e-05	1048.59227565217	0.820297546419424	0.021981666046668	2.09687556023658	0.101385239277574	0.0483506228028787
P36046	YKL195W	0.000150249286437805	404	7.76359832389419e-05	4849.51034782609	0.978513969512768	0.0100220049637785	6.0099714575122	0.468884597388081	0.078017774410891
P36047	YKL193C	4.96587926762698e-05	339	3.13179656372381e-05	2739.98256521739	0.885357333968114	0.0175028196979817	1.98635170705079	0.264920688852273	0.133370484145333
P36069	YKL128C	0.00017553989605766	296	5.39037581665908e-05	5409.35339130435	0.829826561674456	0.00733941431362688	7.0215958423064	0.523014140623202	0.0744865059694758
P36076	YKL088W	3.25435051184168e-05	572	3.49608354000369e-05	142.133718695652	0.932987658732688	0.0177518865099395	1.30174020473667	0.0137424825778043	0.0105570086318293
P36081	YKL077W	0.000233535562651298	393	0.000148843372778827	3313.37560869565	0.964097707062788	0.0142691396647573	9.34142250605192	0.320360340910538	0.0342945992115215
P36094	YKL042W	2.26793867968097e-05	364	1.92214951601797e-05	761.590217391304	0.981271476606413	0.0244417229842277	0.907175471872388	0.0736358718393704	0.0811704836853533
